MERCHANT_CITY_NAME,MERCHANT_STATE_XCD,YEAR_RUN,TOT_CNT,MERCHANT_CATEGORY_XCD,TOT_SUM
772-3400999,FL,2019,522,5812,10635.99
216-371-7827,OH,2019,40,5814,545.94
Kent,OH,2019,558,5812,9871.46
727-3192378,FL,2019,180,5814,2572.96
Lighthouse PT,FL,2019,440,5812,30835.35
DUPONT,OH,2019,225,5814,2450.51
PORT ST. JOE,FL,2019,1106,5812,36288.3
727-9379977,FL,2019,304,5814,3499.06
COLLEGE COR,OH,2019,370,5812,14377.1
pembroke pine,FL,2019,60,5812,804.44
CORAL WAY,FL,2019,176,5814,19635.76
Warrensville,OH,2019,689,5814,7629.82
561-3602905,FL,2019,17,5812,166.47
CLEVELAMD,OH,2019,100,5812,833.04
9044602792,FL,2019,219,5812,4153.87
386-253-2811,FL,2019,149,5814,2218.18
Atlantic Beac,FL,2019,407,5814,4778.7
Inlet Beach,FL,2019,311,5814,6279.05
352-253-2300,FL,2019,82,5812,1350.52
9044212700,FL,2019,79,5812,431.39
352-2417711,FL,2019,218,5814,3122.75
9546388992,FL,2019,1,5812,40.0
ORLAND,FL,2019,155,5814,2380.6
Loudonville,OH,2019,229,5812,12638.83
Laurelville,OH,2019,33,5812,936.45
239-7729005,FL,2019,30,5814,1175.89
West Milton,OH,2019,75,5812,3138.46
8779997282,FL,2019,28,5812,1731.75
SPRINGFIELD,FL,2019,165,5814,247.5
GONZALEZ,FL,2019,6,5812,26.48
Franklin Furn,OH,2019,29,5812,733.1
CRESTLINE,OH,2019,208,5812,4781.12
MONCLOVA,OH,2019,71,5812,1534.83
ORIENT,OH,2019,834,5814,11445.52
Umatilla,FL,2019,76,5814,593.4
407-3458822,FL,2019,46,5812,1457.55
New Bremen,OH,2019,53,5812,948.95
941-6252225,FL,2019,41,5812,1032.09
ARECIBO,OH,2019,137,5812,4883.99
Palm Bch Gdns,FL,2019,17,5814,218.8
513-5213500,OH,2019,67,5814,934.24
TALLEVAST,FL,2019,7,5812,27.44
(407) 942-005,FL,2019,7,5814,131.68
PALM SPRING,FL,2019,21,5812,359.25
PORT WASHINGT,OH,2019,28,5812,573.61
Wilmot,OH,2019,4,5812,86.81
granville,OH,2019,17,5814,115.34
239-330-7214,FL,2019,12,5814,217.37
BUFORD,OH,2019,12,5812,66.68
Shady Hills,FL,2019,23,5814,314.24
Port St.Lucie,FL,2019,14,5814,186.18
MILLEDGEVILLE,OH,2019,7,5812,24.4
Buena Ventura,FL,2019,6,5814,43.33
Yankeetown,FL,2019,12,5814,162.72
3058713800,FL,2019,8,5812,248.43
PAXTON,FL,2019,5,5812,298.95
9417788705,FL,2019,2,5812,300.0
INTERCESSION,FL,2019,4,5812,14.93
7724651122,FL,2019,4,5812,203.24
GLEN ST MARY,FL,2019,25,5812,8.0
419-7777403,OH,2019,2,5812,5.68
ALTURAS,FL,2019,13,5814,130.0
Willowick,OH,2019,35,5812,871.09
239-9172414,FL,2019,18,5812,6334.11
813-6320000,FL,2019,20,5812,441.08
724-5847121,OH,2019,31,5812,476.9
BRICE,OH,2019,20,5814,216.89
NMB,FL,2019,3,5812,0.0
Longboat Key,FL,2019,2,5812,36.91
BERKEY,OH,2019,9,5812,55.61
Newport,OH,2019,20,5814,1016.0
DOYLESTOWN,OH,2019,10,5814,27.32
CHRISTIANSBUR,OH,2019,8,5812,28.56
LONG KEY,FL,2019,8,5812,38.25
WABASSO,FL,2019,4,5812,26.25
(812) 306-482,OH,2019,5,5814,85.3
Austintown,OH,2019,3,5812,0.0
6147669464,OH,2019,3,5812,61.44
7403005066,OH,2019,8,5812,175.09
3059483335,FL,2019,2,5812,61.46
812-360-2500,OH,2019,6,5814,125.44
HALEAH,FL,2019,1,5812,17.59
7272092695,FL,2019,27,5812,1616.82
4192873265,OH,2019,6,5812,183.75
Monroeville,OH,2019,8,5812,628.57
PALM,FL,2019,1,5812,0.0
832-9683900,FL,2019,2,5812,54.12
Treasure Isla,FL,2019,12,5812,197.03
740-9672462,OH,2019,1,5812,22.45
305-5918866,FL,2019,6,5812,175.62
Shawnee Hills,OH,2019,9,5814,199.55
321-5047776,FL,2019,1,5812,14.0
12162262020,OH,2019,1,5812,50.0
3052035455,FL,2019,16,5812,368.03
8135711045,FL,2019,5,5812,77.61
FLAMINGO,FL,2019,5,5812,37.0
BLOOMDALE,OH,2019,4,5812,322.45
LEMOYNE,OH,2019,4,5812,15.02
Pleasant Plai,OH,2019,5,5812,164.51
ST  CLOUD,FL,2019,5,5812,1.0
4405437978,OH,2019,1,5812,88.0
5618267931,FL,2019,2,5812,57.46
6053342371,OH,2019,7,5812,152.69
Bascom,OH,2019,1,5814,4.0
CLARCONA,FL,2019,3,5814,4.5
305-292-0667,FL,2019,1,5812,30.24
PONCE DE LEON,FL,2019,5,5814,37.72
CRYSTAL BEACH,FL,2019,12,5812,108.36
CARBON HILL,OH,2019,10,5812,1248.51
4078946671,FL,2019,3,5812,3078.1
PLYMOUTH,OH,2019,7,5814,10.5
TRILBY,FL,2019,4,5812,54.18
SATSUMA,FL,2019,2,5814,17.12
Germantown,OH,2019,3,5812,46.0
Lyndhurst,OH,2019,2,5814,15.0
3052478772,FL,2019,2,5812,31.98
9415185910,FL,2019,7,5812,210.0
5132489464,OH,2019,3,5812,99.88
825-5053969,FL,2019,1,5812,450.0
St.petersburg,FL,2019,8,5812,1.0
561-7349397,FL,2019,4,5812,554.06
305-500-9185,FL,2019,1,5812,19.89
Christiansbur,OH,2019,1,5814,4.0
14075232200,FL,2019,1,5812,32.67
330-460-3799,OH,2019,3,5814,294.04
897EGLIN AFB,FL,2019,1,5814,11.58
LAKE BUENA,FL,2019,3,5812,33.0
8504162778,FL,2019,1,5812,7.17
Grandview,OH,2019,1,5814,4.0
(440) 885-597,OH,2019,2,5812,54.99
BALM,FL,2019,1,5812,0.0
440-4636343,OH,2019,1,5812,0.0
8133249043,FL,2019,2,5812,20.0
REVERIA BEACH,FL,2019,1,5812,0.0
3052278892,FL,2019,2,5812,80.0
Minster,OH,2019,1,5814,14.0
4402470444,OH,2019,1,5812,60.48
138MACDILL AF,FL,2019,1,5814,9.99
BAY HARBOR,FL,2019,3,5812,0.0
Welaka,FL,2019,1,5814,13.8
3052952620,FL,2019,1,5812,10.0
POARTSMOUTH,OH,2019,1,5812,8.0
7863783410,FL,2019,1,5812,50.0
ALTAMONTE SPG,FL,2019,28782,5814,241512.0
SAINT PETERSB,FL,2019,223898,5814,2428975.25
NEW SMYRNA BE,FL,2019,90191,5812,3009549.08
SUNBURY,OH,2019,66256,5814,658728.01
KISSIMMEE,FL,2019,405398,5812,14077763.34
RIVIERA BCH,FL,2019,11383,5814,68853.98
Hialeah,FL,2019,26853,5814,294277.35
OAKLAND PARK,FL,2019,70159,5814,728723.61
WAUSEON,OH,2019,61543,5814,657921.4
HILLSBORO,OH,2019,62590,5814,694297.67
MENTOR,OH,2019,58292,5814,612999.78
CANAL FULTON,OH,2019,10961,5812,275766.93
WINTER SPRING,FL,2019,21598,5814,252694.37
ASHTABULA,OH,2019,29145,5812,836804.17
Dade City,FL,2019,1719,5814,22659.84
LAKE PANASOFF,FL,2019,3550,5814,33331.87
BELLAIRE,OH,2019,20296,5814,211574.35
NORTH CANTON,OH,2019,119135,5812,3357838.29
PALM BEACH,FL,2019,9053,5814,64076.67
P C BEACH,FL,2019,65501,5812,2784755.05
SAN MATEO,FL,2019,1950,5812,55423.34
VIERA,FL,2019,15421,5812,537805.82
PORT SAINT JO,FL,2019,36870,5812,1218731.87
NICEVILLE,FL,2019,58954,5812,1509509.53
HOLDER,FL,2019,646,5812,18533.16
Panama City B,FL,2019,26185,5812,970329.08
GROVE CITY,OH,2019,31754,5812,978427.81
MT. ORAB,OH,2019,11231,5814,141007.65
KEYSTONE HEIG,FL,2019,11682,5812,282974.8
REYNOLDSBURG,OH,2019,43978,5814,424931.75
CRYSTAL RIVER,FL,2019,58178,5812,2018694.59
HOMOSASSA,FL,2019,14708,5812,497837.07
PENSACOLA BEA,FL,2019,24330,5812,953246.41
Ft Lauderdale,FL,2019,11757,5812,570262.92
ASHTABULA,OH,2019,42148,5814,460110.73
HALLANDLE BCH,FL,2019,4370,5812,122244.2
NEW CONCORD,OH,2019,3205,5812,73987.89
Lebanon,OH,2019,761,5812,15554.09
MOUNT GILEAD,OH,2019,1724,5812,49553.61
Coconut Creek,FL,2019,6831,5814,71417.95
HEBRON,OH,2019,3493,5812,73940.04
RAVENNA,OH,2019,6567,5812,178422.68
COPLEY,OH,2019,6861,5812,234695.62
727-571-3278,FL,2019,123,5814,2036.87
MT DORA,FL,2019,8355,5812,253102.94
Neptune Beach,FL,2019,552,5814,17751.85
MIDWAY,FL,2019,4528,5812,98027.71
ONTARIO,OH,2019,13526,5812,474146.36
FT. MCCOY,FL,2019,1377,5814,15763.55
EAST LIBERTY,OH,2019,794,5814,19348.94
NEW PRT RCHY,FL,2019,10862,5812,270989.64
columbus,OH,2019,3213,5814,26418.36
EAST PALESTIN,OH,2019,589,5812,14496.89
Oviedo,FL,2019,4110,5814,47712.15
Archbold,OH,2019,3298,5812,125963.2
NORTH FT MYER,FL,2019,317,5812,14673.07
786-2460996,FL,2019,471,5814,12516.51
DENNISON,OH,2019,415,5812,16782.03
Sunbury,OH,2019,65,5812,1329.04
OSGOOD,OH,2019,16,5812,415.31
PARKMAN,OH,2019,20,5812,331.82
JAX BCH,FL,2019,18001,5812,482126.86
PORT ORANGE,FL,2019,134206,5812,4329163.08
Bexley,OH,2019,1054,5812,21132.52
LOXAHATCHEE,FL,2019,32919,5814,348239.28
MILTON,FL,2019,77244,5814,980113.52
Gainesville,FL,2019,64310,5814,601482.8
DEERFIELD,FL,2019,3598,5812,51543.11
LAKEVIEW,OH,2019,2747,5812,86527.75
PALMETTO,FL,2019,32898,5812,1010798.96
BAL HARBOUR,FL,2019,8483,5812,843751.23
CHAGRIN FALLS,OH,2019,6452,5814,80948.69
ASHLEY,OH,2019,2743,5812,64319.52
ASHVILLE,OH,2019,912,5812,26838.68
BLACKLICK,OH,2019,812,5814,7316.7
Lake City,FL,2019,24452,5814,313631.73
Palmetto Bay,FL,2019,741,5812,15821.68
DESHLER,OH,2019,1523,5812,36571.69
ALVA,FL,2019,1774,5812,40668.55
Orange City,FL,2019,3984,5814,42758.38
NARANJA,FL,2019,4222,5812,99118.36
BELMONT,OH,2019,12577,5814,117906.91
NEW PHILADELP,OH,2019,10852,5812,392152.97
OPA LOCKA,FL,2019,10732,5812,221532.99
DUNDEE,FL,2019,7177,5812,173799.67
SAINT JAMES C,FL,2019,1866,5812,86122.15
Lithia,FL,2019,318,5812,10978.21
CUYAHOHA FALL,OH,2019,535,5812,6051.05
Englewood,FL,2019,1849,5812,46340.23
WEST JEFFERSO,OH,2019,3019,5814,23236.68
Bluffton,OH,2019,1286,5814,19686.8
Crystal River,FL,2019,1076,5812,12297.69
UNION CITY,OH,2019,1394,5812,31725.34
954-5636305,FL,2019,708,5814,6171.22
MC COMB,OH,2019,3693,5814,5522.49
El Portal,FL,2019,470,5812,13452.48
MT GILEAD,OH,2019,6397,5814,61595.71
LAKEWOOD RCH,FL,2019,1039,5814,10755.25
WINTERHAVEN,FL,2019,1455,5814,25989.11
MT STERLING,OH,2019,72,5814,807.9
Haines City,FL,2019,3988,5814,46136.13
740-3151024,OH,2019,1825,5814,26681.0
The Village,FL,2019,3024,5812,110662.57
Pine Castle,FL,2019,34,5812,677.06
Macclenny,FL,2019,612,5814,6969.59
FT Pierce,FL,2019,1048,5814,9891.31
SHEFFIELD LAK,OH,2019,2478,5814,31252.38
SILVER SPRING,FL,2019,2675,5812,52489.42
GAMBIER,OH,2019,1566,5812,30366.78
888-8888888,FL,2019,632,5812,18954.67
Parma Heights,OH,2019,741,5814,9849.92
CLYDE,OH,2019,2000,5812,48557.86
CYPRESS GARDE,FL,2019,459,5814,9383.19
SANTA RSA BCH,FL,2019,1966,5812,98187.09
GREENCOVE SPR,FL,2019,888,5814,15629.84
407-6142480,FL,2019,61,5812,1367.0
WRT Paterson,OH,2019,452,5812,8529.34
Bowerston,OH,2019,146,5812,3077.91
419-4764227,OH,2019,410,5814,4985.85
West Chester,OH,2019,853,5812,28576.32
Georgetown,OH,2019,2082,5814,26285.92
Valley View,OH,2019,511,5814,4647.12
Avon,OH,2019,820,5814,9624.32
SOUTH NAPLES,FL,2019,134,5812,6774.06
Danville,OH,2019,188,5814,2402.09
GENEVA ON THE,OH,2019,751,5812,19519.48
772-3431981,FL,2019,164,5812,5706.24
SOMERVILLE,OH,2019,6,5812,18.79
ARCANUM,OH,2019,197,5812,3902.1
The Plains,OH,2019,1295,5812,21286.63
DUNKIRK,OH,2019,139,5812,2671.78
KISSIMEE,FL,2019,137,5814,7688.27
850-7830001,FL,2019,145,5812,3433.17
Utica,OH,2019,310,5814,4190.77
Kenton,FL,2019,1,5812,0.0
Flea Market,FL,2019,46,5812,802.11
800-7223727,OH,2019,132,5814,1976.56
407-4254340,FL,2019,35,5812,691.01
561-6918700,FL,2019,7,5812,286.47
Canfield,OH,2019,100,5812,2036.14
419-7295461,OH,2019,150,5814,1686.99
BRATENAHL,OH,2019,35,5812,3244.48
850-2702300,FL,2019,108,5814,3506.31
EL PORTAL,FL,2019,66,5812,2227.89
614-7613900,OH,2019,130,5814,1804.42
Mendon,OH,2019,24,5812,751.02
616-8224331,FL,2019,9,5812,184.52
SILVER SPRING,FL,2019,4442,5814,55120.01
ESTERO,FL,2019,47791,5812,1655848.77
WELAKA,FL,2019,4213,5812,116890.56
VLG OF GOLF,FL,2019,4638,5814,52273.24
INDIAN ROCKS,FL,2019,23981,5812,1058158.18
INDN HBR BCH,FL,2019,8461,5814,95380.95
Belle Center,OH,2019,1024,5812,18630.11
WEST PORTSMOU,OH,2019,1112,5812,32868.49
BETHEL,OH,2019,7058,5812,129357.58
Milan,OH,2019,366,5814,4602.73
801-2683400,FL,2019,2916,5814,36442.42
Galion,OH,2019,1110,5814,18063.76
Milford,OH,2019,1424,5814,18628.89
Morrow,OH,2019,481,5814,5220.19
8888754494,FL,2019,1771,5812,12805.2
Sugarcreek,OH,2019,1384,5812,43596.76
Athens,OH,2019,5591,5812,77850.05
Odessa,FL,2019,597,5812,12983.45
PENSACOLA BEA,FL,2019,884,5814,10740.56
ORANGE SPRING,FL,2019,544,5812,9311.8
305-5511999,FL,2019,701,5814,6299.91
Oak Harbor,OH,2019,192,5812,6797.55
Leavittsburg,OH,2019,248,5812,5800.05
BROOKPARK,OH,2019,598,5812,14394.1
HAWTHORN,FL,2019,701,5812,42418.12
1611 W Swann,FL,2019,1563,5812,43507.63
FORT WHITE,FL,2019,1073,5812,20690.67
INGLIS,FL,2019,2860,5814,17336.61
TOLDEO,OH,2019,1040,5812,30092.82
740-8945100,OH,2019,88,5814,1224.35
DELRAY,FL,2019,792,5814,11535.57
727-9381300,FL,2019,247,5814,7667.89
786-8066449,FL,2019,159,5812,4792.25
937-382-3845,OH,2019,120,5812,3099.73
Pinecrest,FL,2019,667,5812,11515.49
"Lakewood, OH",OH,2019,74,5812,4269.36
9376451956,OH,2019,549,5814,1828.35
PALMBEACH,FL,2019,573,5812,67877.47
239-243-8454,FL,2019,61,5814,1069.46
South Webster,OH,2019,115,5814,1402.14
305-2474900,FL,2019,183,5814,6642.98
305-447-9900,FL,2019,55,5814,740.42
813-9200007,FL,2019,243,5812,9321.49
North Lewisbu,OH,2019,108,5812,1712.35
LODI,OH,2019,200,5814,5380.22
Nashport,OH,2019,158,5814,1767.33
BAY PINES,FL,2019,66,5814,99.0
904-7860110,FL,2019,196,5814,2691.96
7409475000,OH,2019,51,5812,4958.77
352-6831120,FL,2019,314,5814,4273.8
CHARGRIN FALL,OH,2019,469,5814,3939.02
BEAVER DAM,OH,2019,438,5814,4444.16
MIAMI Garden,FL,2019,342,5812,6889.12
LITCHFIELD,OH,2019,110,5814,3506.01
GARDEN CITY,OH,2019,215,5814,6921.93
419-5471404,OH,2019,62,5814,1568.16
Cable,OH,2019,80,5812,1805.72
419-4728476,OH,2019,144,5814,1769.37
Olmsted Twp,OH,2019,328,5814,4966.58
847-608-8500,OH,2019,63,5814,923.93
7409372671,OH,2019,8,5814,225.15
ELLSWORTH,OH,2019,12,5812,36.71
7862371145,FL,2019,4,5812,59.0
BASCOM,OH,2019,10,5814,15.0
954-8461210,FL,2019,118,5812,3042.26
954-9333052,FL,2019,26,5812,474.42
863-4915555,FL,2019,309,5814,5153.51
Carol City,FL,2019,24,5814,338.66
Wilberforce,OH,2019,39,5812,349.8
CHILLCOTHE,OH,2019,63,5814,276.21
305-2359517,FL,2019,25,5812,757.88
330-2961212,OH,2019,101,5814,1182.26
Belleview,FL,2019,87,5812,2724.02
239-2342621,FL,2019,48,5812,1396.44
SOUTHWEST JAC,FL,2019,189,5812,5406.74
KITTS HILL,OH,2019,58,5812,1015.11
3055132660,FL,2019,22,5812,350.68
Eastlake,OH,2019,60,5812,1813.65
MT STERLING,OH,2019,611,5812,18447.84
Williamsburg,OH,2019,569,5814,7096.97
READING,OH,2019,168,5812,3852.36
330-6261000,OH,2019,20,5814,234.99
FTLAUDERDALE,FL,2019,151,5812,8223.06
JACSONVILLE,FL,2019,439,5814,5348.04
877-4880358,OH,2019,3,5814,88.5
7273337868,FL,2019,1,5812,41.05
Kettering,OH,2019,70,5812,1480.37
2162515551,OH,2019,33,5812,812.41
4134778142,OH,2019,4,5814,138.64
Ft Lauderdae,FL,2019,22,5812,160.6
NORTHPORT,FL,2019,29,5812,701.9
St. Paris,OH,2019,15,5812,181.29
Darbydale,OH,2019,79,5814,1172.75
9044231234,FL,2019,14,5812,304.49
3407134825,OH,2019,5,5814,187.0
Hiawassee,FL,2019,2,5814,46.5
DEERFIELD BE,FL,2019,11,5814,153.28
UNION FURNACE,OH,2019,19,5814,28.5
1150 S. DIXIE,FL,2019,23,5812,280.7
Margage,FL,2019,95,5812,2584.38
407-9517571,FL,2019,35,5812,757.8
3053737622,FL,2019,22,5812,1194.49
7273200536,FL,2019,2,5812,135.0
6148766712,OH,2019,10,5812,413.8
OVERPECK,OH,2019,10,5812,41.06
(727) 573-142,FL,2019,3,5814,38.66
754-2052637,FL,2019,3,5812,30.0
14077849885,FL,2019,1,5812,388.8
SOUTHPORT,FL,2019,12,5812,134.0
9375509214,OH,2019,11,5812,490.41
Crescent City,FL,2019,1,5812,17.76
8138634102,FL,2019,5,5812,225.0
4196951632,OH,2019,6,5812,78.66
2392145908,FL,2019,1,5812,27.64
513-7320295,OH,2019,1,5812,16.98
WESTVILLE,OH,2019,8,5812,56.6
2164006469,OH,2019,5,5812,89.0
7868432403,FL,2019,17,5814,380.0
17865074494,FL,2019,9,5812,179.4
2165517223,OH,2019,1,5812,50.0
850-3611130,FL,2019,22,5812,579.63
850-863-2015,FL,2019,6,5814,102.35
9042727738,FL,2019,13,5812,276.56
FULTON,OH,2019,13,5812,53.56
Berlin Center,OH,2019,3,5814,35.0
8132219555,FL,2019,7,5812,297.51
9192172559,OH,2019,3,5812,29.52
Plymouth,OH,2019,7,5814,131.47
West Carrollt,OH,2019,3,5812,99.13
WILLISTON,OH,2019,4,5812,17.93
palm bay,FL,2019,3,5812,114.62
Radnor,OH,2019,1,5812,24.4
419-885-7000,OH,2019,4,5814,344.93
NORTH STAR,OH,2019,19,5812,318.46
N LEWISBURG,OH,2019,1,5814,1.0
419-874-6688,OH,2019,19,5814,652.08
954-9663768,FL,2019,1,5812,10.72
850-9326313,FL,2019,12,5812,2890.04
3218774601,FL,2019,13,5812,410.0
7722173074,FL,2019,1,5812,27.58
Berlin Height,OH,2019,22,5814,236.41
7277120022,FL,2019,8,5814,175.31
320 Conant St,OH,2019,11,5814,110.97
ACAPULCO DE J,OH,2019,5,5812,208.2
2152387753,OH,2019,8,5812,5085.5
3863976644,FL,2019,4,5814,187.79
GRAND RIDGE,FL,2019,6,5812,44.79
614-473-0000,OH,2019,14,5814,543.93
419-420-3538,OH,2019,7,5814,344.27
3306279988,OH,2019,1,5812,54.65
3056408212,FL,2019,1,5814,5.35
248-914-0917,OH,2019,9,5812,187.55
727-384-4329,FL,2019,2,5812,76.0
(573) 489-989,FL,2019,2,5814,19.22
813-9494231,FL,2019,6,5812,46.54
Indian Rocks,FL,2019,4,5814,27.78
239-221-3706,FL,2019,1,5814,72.0
11985 collier,FL,2019,15,5812,747.13
Homestade,FL,2019,2,5814,39.0
6146366345,OH,2019,7,5812,361.61
MASON (DEERFI,OH,2019,3,5812,31.29
305-5384569,FL,2019,3,5812,68.7
(937) 387-666,OH,2019,4,5812,63.32
954-6081572,FL,2019,6,5812,95.22
5133390339,OH,2019,2,5812,62.35
305-251-7571,FL,2019,5,5814,84.39
440-8355031,OH,2019,1,5812,24.95
9045319203,FL,2019,2,5812,32.23
239-262-3600,FL,2019,3,5814,80.94
Mount Blancha,OH,2019,1,5814,8.0
CUTLERBAY,FL,2019,2,5812,0.0
Delivery Beac,FL,2019,2,5812,31.0
(904) 503-268,FL,2019,2,5814,10.68
BOWERSVILLE,OH,2019,6,5812,27.51
412-7194,FL,2019,2,5812,1.27
Orland,FL,2019,2,5812,37.76
Timberlake,OH,2019,2,5814,24.0
5016035862,FL,2019,1,5812,2.41
Fayetteville,OH,2019,1,5814,9.0
3053819580,FL,2019,1,5812,10.75
7722041185,FL,2019,1,5814,3.0
MOSCOW,FL,2019,1,5814,11.21
Lauderdale By,FL,2019,1,5812,0.0
614-9398500,OH,2019,1,5812,10049.07
Eglin Air For,FL,2019,1,5812,9.0
7278941695,FL,2019,1,5812,14.45
9378591062,OH,2019,1,5812,109.0
5618326566,FL,2019,1,5812,105.93
PENANG,FL,2019,1,5814,4.47
740-5937007,OH,2019,1,5812,5.0
MIAMI,FL,2019,2785588,5814,27243869.6
PORT SAINT LU,FL,2019,262962,5812,7942086.03
PORT SAINT LU,FL,2019,359491,5814,4542855.52
NARANJA,FL,2019,19507,5814,205393.39
MINERVA,OH,2019,9364,5814,108431.81
TAVERNIER,FL,2019,23795,5814,261706.81
BROOK PARK,OH,2019,12093,5814,111354.42
MAINEVILLE,OH,2019,8465,5812,176606.87
LABELLE,FL,2019,36451,5812,980829.07
PORT ORANGE,FL,2019,186801,5814,1957821.07
STUART,FL,2019,519518,5814,5624678.47
Palm Bay,FL,2019,12409,5812,274641.35
COLUMBUS,OH,2019,695104,5812,18901894.56
MARIANNA,FL,2019,46298,5814,562788.3
BRUNSWICK,OH,2019,18914,5814,201867.4
Lancaster,OH,2019,1088,5812,28615.38
ORANGE CITY,FL,2019,69141,5812,1990330.74
CALDWELL,OH,2019,50760,5814,511958.54
BUSHNELL,FL,2019,39692,5814,419659.24
WOODMERE,OH,2019,5604,5812,215103.78
POMPANO BCH,FL,2019,26199,5814,175663.51
IRONTON,OH,2019,30711,5812,760570.74
GREENACRES,FL,2019,100201,5814,1160066.9
Fort Lauderda,FL,2019,44238,5812,1371028.19
BONITA SPRING,FL,2019,32913,5814,352517.62
BELLEVIEW,FL,2019,21264,5812,585289.83
EDGEWATER,FL,2019,51029,5814,543899.58
NEW PRT RCHY,FL,2019,19295,5814,225234.64
NEVADA,OH,2019,73,5812,1180.28
CALLAHAN,FL,2019,6989,5812,187124.6
NEW CARLISLE,OH,2019,6159,5812,132491.04
Mentor,OH,2019,1885,5814,22509.94
Pembroke Pine,FL,2019,14385,5814,141919.74
INDIAN HARBOU,FL,2019,12819,5812,402235.8
OPA LOCKA,FL,2019,14959,5814,169432.09
Mount Dora,FL,2019,12163,5814,122338.94
Palm Bay,FL,2019,12091,5814,151065.8
SHALIMAR,FL,2019,9423,5812,262409.29
HORSESHOE BEA,FL,2019,1260,5812,50514.17
CONCORD TWP,OH,2019,2775,5814,26902.64
211 2nd St,FL,2019,693,5812,52680.78
407-6774501,FL,2019,434,5814,3524.89
Miami Lakes,FL,2019,3728,5814,42316.21
Mims,FL,2019,518,5812,4830.24
UNIVERSITY PK,FL,2019,1729,5814,32007.87
Fort Myes,FL,2019,173,5812,4150.8
305-3544833,FL,2019,781,5814,7179.72
305-9817887,FL,2019,993,5814,8614.35
Germantown,OH,2019,2432,5814,29776.26
MIRIMAR BEACH,FL,2019,2191,5812,133470.22
N. LAUDERDALE,FL,2019,12600,5814,100350.21
Starke,FL,2019,2781,5812,57254.77
ST. PETERSBER,FL,2019,799,5814,11386.49
Jay,FL,2019,555,5812,11482.72
Fort MYers,FL,2019,1657,5812,36312.36
727-894-3300,FL,2019,191,5814,3482.25
NEW FRANKLIN,OH,2019,442,5812,12067.9
POMONA PARK,FL,2019,621,5812,13601.48
Worthington,OH,2019,351,5812,12131.46
Sunny Isles B,FL,2019,729,5812,28074.66
South Euclid,OH,2019,627,5812,11091.87
Floral City,FL,2019,62,5812,1692.75
3058840880,FL,2019,141,5812,3357.04
SAINT PETE BE,FL,2019,3702,5812,139865.6
Delray Beach,FL,2019,10932,5814,112617.27
WELLSTON,OH,2019,34785,5814,326981.96
TIPP CITY,OH,2019,12700,5814,133016.16
GOODLAND,FL,2019,1181,5814,76049.29
WEST CARROLLT,OH,2019,1625,5812,43422.33
TRENTON,FL,2019,13361,5812,309842.99
MIDDLEBURG HE,OH,2019,9197,5814,110137.6
VENICE,FL,2019,81737,5812,2959391.51
VALRICO,FL,2019,89480,5814,1109259.38
614-8999230,OH,2019,168,5814,1644.1
GIRARD,OH,2019,20713,5814,150410.3
HICKSVILLE,OH,2019,14638,5812,345217.48
PONCE INLET,FL,2019,6332,5812,325291.38
Venice,FL,2019,5772,5812,268254.76
Ravenna,OH,2019,2297,5814,22991.58
SOPCHOPPY,FL,2019,691,5812,27047.46
Greenacres,FL,2019,5527,5814,63617.76
Hannibal,OH,2019,3466,5814,31888.45
Boardman,OH,2019,3343,5812,110968.94
Mary Esther,FL,2019,1699,5814,19405.99
SURFSIDE,FL,2019,8770,5812,480163.65
Pensacola Bea,FL,2019,2534,5814,27807.19
LYNN HAYEN,FL,2019,4466,5814,49031.83
"Sandusky, Ohi",OH,2019,7,5812,99.33
772-8786690,FL,2019,870,5812,29941.84
Poland,OH,2019,44,5812,845.31
COAL GROVE,OH,2019,4398,5812,51758.08
Fellsmere,FL,2019,1212,5812,43225.9
ROYAL PLM BCH,FL,2019,3598,5812,88849.87
407-4640123,FL,2019,430,5814,6133.11
DEERFIELD,FL,2019,6665,5814,53331.1
NORTHGATE,OH,2019,384,5814,4232.09
Baker,FL,2019,1381,5812,26316.17
FT Lauderdale,FL,2019,205,5814,7150.14
ST PETERSBUG,FL,2019,515,5814,7485.81
Moore Haven,FL,2019,2207,5812,35995.8
LAKESIDE MARB,OH,2019,2269,5812,101063.79
BLACKLICK,OH,2019,2260,5812,60218.98
MC CLURE,OH,2019,363,5812,7638.07
(863) 688-311,FL,2019,114,5814,2825.85
GHANNA,OH,2019,1357,5814,8380.51
954-3533250,FL,2019,23,5812,434.24
HOSFORD,FL,2019,493,5814,2118.0
Madison,FL,2019,3633,5812,87134.21
Spring hill,FL,2019,63,5814,452.4
352-4016917,FL,2019,31,5812,377.22
Matlacha,FL,2019,629,5814,11325.1
xenia,OH,2019,272,5814,4100.59
Belleview,FL,2019,1988,5814,25085.38
SAINT PARIS,OH,2019,1371,5814,15651.05
ROYAL PALMBCH,FL,2019,819,5814,4380.55
HALNDLE BCH,FL,2019,1742,5812,45393.09
WASHINGTON C,OH,2019,628,5812,16538.63
Clyde,OH,2019,709,5814,8996.04
SHADYSIDE,OH,2019,883,5812,17043.77
Rossford,OH,2019,819,5814,8580.09
SAGAMORE HILL,OH,2019,318,5812,9725.69
Malone,FL,2019,594,5814,7890.47
UNKNOWN,FL,2019,1156,5814,1734.0
Fostoria,OH,2019,1062,5812,10731.94
Debary,FL,2019,291,5812,7915.06
